fipscode,state,year,density,providers,Total,Deployment,Supply,Demand,HHINC,percent_male,percent_white,percent_black,lowed,region,unemploymentrate,typography,slope,road
19141,Iowa,2004.0,0.000338639616375664,3.14285714285714,55.85,31.2,19.5,7.0,38489,0.488258720131832,0.983383685800604,0.0045317220543806,0: Not low-education type,2: Midwest,3.8,4: Irregular plains,0.105791866629651,0.0014128109822715
19141,Iowa,2008.0,0.000338639616375664,8.13333333333333,55.85,31.2,19.5,7.0,38489,0.495046050795423,0.980672620708903,0.0059307842590008,0: Not low-education type,2: Midwest,3.8,4: Irregular plains,0.105791866629651,0.0014128109822715
19143,Iowa,2008.0,0.000225759744250443,8.55555555555556,55.85,31.2,19.5,7.0,35655,0.497657548738099,0.983073900559166,0.0031736436451564,0: Not low-education type,2: Midwest,4.0,4: Irregular plains,0.000419596287732323,0.0014085799403902
19143,Iowa,2004.0,0.000225759744250443,3.55555555555556,55.85,31.2,19.5,7.0,35655,0.490747486521929,0.988780416727379,0.0016027976103744,0: Not low-education type,2: Midwest,4.0,4: Irregular plains,0.000419596287732323,0.0014085799403902
19145,Iowa,2008.0,0.000408318549786295,5.0,55.85,31.2,19.5,7.0,35931,0.516881178884536,0.954299570975564,0.02120251196916,0: Not low-education type,2: Midwest,3.9,13: Open low hills,0.131130069908169,0.001398099379407
19145,Iowa,2004.0,0.000408318549786295,2.83333333333333,55.85,31.2,19.5,7.0,35931,0.511986195846429,0.962223454735934,0.0184877056757256,0: Not low-education type,2: Midwest,3.9,13: Open low hills,0.131130069908169,0.001398099379407
19147,Iowa,2004.0,0.000231334058923293,2.46666666666667,55.85,31.2,19.5,7.0,33610,0.49359171536963,0.986260637752486,0.0022557161898902,0: Not low-education type,2: Midwest,4.0,4: Irregular plains,0.0014724323099168,0.001360430715916
19147,Iowa,2008.0,0.000231334058923293,7.46666666666667,55.85,31.2,19.5,7.0,33610,0.495361585494413,0.982184271558086,0.0050600885515496,0: Not low-education type,2: Midwest,4.0,4: Irregular plains,0.0014724323099168,0.001360430715916
19149,Iowa,2008.0,0.000392989184435956,8.53333333333333,55.85,31.2,19.5,7.0,45349,0.494979516427022,0.98108281789702,0.0030524540123704,0: Not low-education type,2: Midwest,3.6,13: Open low hills,0.406277918308179,0.0033475893193527
19149,Iowa,2004.0,0.000392989184435956,3.8,55.85,31.2,19.5,7.0,45349,0.497843622713841,0.984985224822299,0.0030349013657056,0: Not low-education type,2: Midwest,3.6,13: Open low hills,0.406277918308179,0.0033475893193527
19151,Iowa,2008.0,0.000182558805535852,8.06666666666667,55.85,31.2,19.5,7.0,34268,0.494274300932091,0.984154460719041,0.003462050599201,0: Not low-education type,2: Midwest,4.2,4: Irregular plains,0.0017966910345421,0.0016021940828068
19151,Iowa,2004.0,0.000182558805535852,2.4,55.85,31.2,19.5,7.0,34268,0.490316131450706,0.987504685742846,0.0026240159940022,0: Not low-education type,2: Midwest,4.2,4: Irregular plains,0.0017966910345421,0.0016021940828068
19153,Iowa,2008.0,0.0103069078301005,10.625,55.85,31.2,19.5,7.0,49236,0.489827053957735,0.883710175329861,0.0589613702189537,0: Not low-education type,2: Midwest,4.1,4: Irregular plains,0.08849632828377,0.0050128386087285
19153,Iowa,2004.0,0.0103069078301005,4.26315789473684,55.85,31.2,19.5,7.0,49236,0.487852021093216,0.896520333329933,0.053788721045277,0: Not low-education type,2: Midwest,4.1,4: Irregular plains,0.08849632828377,0.0050128386087285
19155,Iowa,2004.0,0.0013141446841244,2.42857142857143,55.85,31.2,19.5,7.0,40716,0.4885140705421,0.96677881508879,0.0114302265992291,0: Not low-education type,2: Midwest,5.0,13: Open low hills,0.556808078175654,0.0020416793362844
19155,Iowa,2008.0,0.0013141446841244,7.69565217391304,55.85,31.2,19.5,7.0,40716,0.490504570662773,0.960394852965211,0.0136738540656563,0: Not low-education type,2: Midwest,5.0,13: Open low hills,0.556808078175654,0.0020416793362844
19157,Iowa,2008.0,0.00044315801649161,7.0625,55.85,31.2,19.5,7.0,39884,0.488462549277267,0.959842312746386,0.0110906701708279,0: Not low-education type,2: Midwest,4.7,4: Irregular plains,0.17306138027925,0.0013697968170163
19157,Iowa,2004.0,0.00044315801649161,2.46153846153846,55.85,31.2,19.5,7.0,39884,0.482570920129802,0.9661886318434,0.0081126347744164,0: Not low-education type,2: Midwest,4.7,4: Irregular plains,0.17306138027925,0.0013697968170163
19159,Iowa,2004.0,0.000133783552148411,2.0,55.85,31.2,19.5,7.0,29705,0.485848172446111,0.988566073102156,0.0013120899718837,0: Not low-education type,2: Midwest,4.6,13: Open low hills,0.151425383519381,0.0013253615034045
19159,Iowa,2008.0,0.000133783552148411,4.625,55.85,31.2,19.5,7.0,29705,0.483927188226181,0.985282726568552,0.0032920216886134,0: Not low-education type,2: Midwest,4.6,13: Open low hills,0.151425383519381,0.0013253615034045
19161,Iowa,2004.0,0.000249450581610057,2.72727272727273,55.85,31.2,19.5,7.0,34854,0.494526722472634,0.988685493514856,0.0030355993008922,0: Not low-education type,2: Midwest,4.0,13: Open low hills,0.0445932063118865,0.0014544275589287
19161,Iowa,2008.0,0.000249450581610057,6.66666666666667,55.85,31.2,19.5,7.0,34854,0.486396181384248,0.987016706443914,0.0030548926014319,0: Not low-education type,2: Midwest,4.0,13: Open low hills,0.0445932063118865,0.0014544275589287
19163,Iowa,2004.0,0.0050099153122243,4.66666666666667,55.85,31.2,19.5,7.0,45644,0.489108096999589,0.897505453855639,0.0642827784628031,0: Not low-education type,2: Midwest,4.5,4: Irregular plains,0.176716616072337,0.0049159452707196
19163,Iowa,2008.0,0.0050099153122243,9.63157894736842,55.85,31.2,19.5,7.0,45644,0.489439143761123,0.885665908641487,0.0702429800276844,0: Not low-education type,2: Midwest,4.5,4: Irregular plains,0.176716616072337,0.0049159452707196
19165,Iowa,2008.0,0.000285683626983585,6.1,55.85,31.2,19.5,7.0,39594,0.489463446263576,0.984843572702221,0.0025936132274274,0: Not low-education type,2: Midwest,3.8,13: Open low hills,0.519898444786668,0.0023910598829388
19165,Iowa,2004.0,0.000285683626983585,2.3125,55.85,31.2,19.5,7.0,39594,0.490980392156863,0.987686274509804,0.0012549019607843,0: Not low-education type,2: Midwest,3.8,13: Open low hills,0.519898444786668,0.0023910598829388
19167,Iowa,2008.0,0.000583909461981084,8.41176470588235,55.85,31.2,19.5,7.0,44513,0.497692123246613,0.978629660712145,0.0044359189545618,0: Not low-education type,2: Midwest,2.9,4: Irregular plains,0.0409372044151597,0.0019427653298609
19167,Iowa,2004.0,0.000583909461981084,3.1875,55.85,31.2,19.5,7.0,44513,0.494699972347682,0.982394690754908,0.0030724797984453,0: Not low-education type,2: Midwest,2.9,4: Irregular plains,0.0409372044151597,0.0019427653298609
19169,Iowa,2004.0,0.0021112716823421,3.05555555555556,55.85,31.2,19.5,7.0,42151,0.51428329748411,0.910107064311091,0.0205186456243807,0: Not low-education type,2: Midwest,3.1,4: Irregular plains,0.0323487086512614,0.001612180401571
19169,Iowa,2008.0,0.0021112716823421,7.77272727272727,55.85,31.2,19.5,7.0,42151,0.517915086928305,0.901481253771447,0.0240689505983081,0: Not low-education type,2: Midwest,3.1,4: Irregular plains,0.0323487086512614,0.001612180401571
19171,Iowa,2008.0,0.000341426773712089,8.22222222222222,55.85,31.2,19.5,7.0,38939,0.495329700878461,0.894028688980318,0.003669520738352,0: Not low-education type,2: Midwest,5.6,4: Irregular plains,0.204570349629244,0.0017050473122961
19171,Iowa,2004.0,0.000341426773712089,2.6,55.85,31.2,19.5,7.0,38939,0.491495568888644,0.908350305498982,0.003192601970606,0: Not low-education type,2: Midwest,5.6,4: Irregular plains,0.204570349629244,0.0017050473122961
19173,Iowa,2004.0,0.000164442282849088,2.6,55.85,31.2,19.5,7.0,32322,0.492151293167888,0.989983555090447,0.000747495888772612,0: Not low-education type,2: Midwest,3.9,13: Open low hills,0.172427041625435,0.0013491971079598
19173,Iowa,2008.0,0.000164442282849088,6.09090909090909,55.85,31.2,19.5,7.0,32322,0.489603024574669,0.985979836168872,0.0031505986137366,0: Not low-education type,2: Midwest,3.9,13: Open low hills,0.172427041625435,0.0013491971079598
19175,Iowa,2008.0,0.000402744235113444,6.0,55.85,31.2,19.5,7.0,32749,0.485659194986744,0.976942235076725,0.0066682734795533,0: Not low-education type,2: Midwest,5.0,13: Open low hills,0.237500159690777,0.0013109121419903
19175,Iowa,2004.0,0.000402744235113444,2.25,55.85,31.2,19.5,7.0,32749,0.482498965659909,0.983781547372776,0.0038891187422424,0: Not low-education type,2: Midwest,5.0,13: Open low hills,0.237500159690777,0.0013109121419903
19177,Iowa,2004.0,0.000220185429577592,2.0,55.85,31.2,19.5,7.0,32088,0.495890410958904,0.986692759295499,0.00091324200913242,0: Not low-education type,2: Midwest,5.2,13: Open low hills,0.250541462478313,0.0012852805349129
19177,Iowa,2008.0,0.000220185429577592,5.27272727272727,55.85,31.2,19.5,7.0,32088,0.501753474477205,0.98584231718405,0.001948304974672,0: Not low-education type,2: Midwest,5.2,13: Open low hills,0.250541462478313,0.0012852805349129
19179,Iowa,2008.0,0.0011455216652707,8.72727272727273,55.85,31.2,19.5,7.0,34448,0.48777592493146,0.960656849721602,0.0131709109409005,0: Not low-education type,2: Midwest,5.5,13: Open low hills,0.292059261521155,0.0028871795670552
19179,Iowa,2004.0,0.0011455216652707,3.33333333333333,55.85,31.2,19.5,7.0,34448,0.488112240611611,0.966451034753143,0.0122658153406704,0: Not low-education type,2: Midwest,5.5,13: Open low hills,0.292059261521155,0.0028871795670552
19181,Iowa,2008.0,0.0011023207265561,7.9375,55.85,31.2,19.5,7.0,53449,0.487656765676568,0.977733773377338,0.0044224422442244,0: Not low-education type,2: Midwest,3.7,13: Open low hills,0.374965267402953,0.0041758850658018
19181,Iowa,2004.0,0.0011023207265561,3.125,55.85,31.2,19.5,7.0,53449,0.489526582754086,0.981213601352621,0.0037103137328574,0: Not low-education type,2: Midwest,3.7,13: Open low hills,0.374965267402953,0.0041758850658018
19183,Iowa,2004.0,0.000522592000579729,3.2,55.85,31.2,19.5,7.0,41663,0.485793583592059,0.98330040455358,0.0044218647097563,0: Not low-education type,2: Midwest,3.8,4: Irregular plains,0.114296112364779,0.0014552098776524
19183,Iowa,2008.0,0.000522592000579729,9.33333333333333,55.85,31.2,19.5,7.0,41663,0.490085769620954,0.977865904270036,0.0065480033201143,0: Not low-education type,2: Midwest,3.8,4: Irregular plains,0.114296112364779,0.0014552098776524
19185,Iowa,2008.0,0.000165835861517301,5.25,55.85,31.2,19.5,7.0,30206,0.483759610858308,0.985093362623568,0.0029813274752863,0: Not low-education type,2: Midwest,4.7,13: Open low hills,0.236201483756304,0.0012884215393569
19185,Iowa,2004.0,0.000165835861517301,2.0,55.85,31.2,19.5,7.0,30206,0.476146928821826,0.988416399939034,0.000762078951379363,0: Not low-education type,2: Midwest,4.7,13: Open low hills,0.236201483756304,0.0012884215393569
19187,Iowa,2004.0,0.000749745323498384,2.95,55.85,31.2,19.5,7.0,37048,0.506500179846873,0.942551770207081,0.0358409125944196,0: Not low-education type,2: Midwest,4.3,4: Irregular plains,0.245106402987047,0.0015041748233868
19187,Iowa,2008.0,0.000749745323498384,6.43478260869565,55.85,31.2,19.5,7.0,37048,0.511640059572022,0.936926815248347,0.0387218143338646,0: Not low-education type,2: Midwest,4.3,4: Irregular plains,0.245106402987047,0.0015041748233868
19189,Iowa,2008.0,0.00037905339775383,5.83333333333333,55.85,31.2,19.5,7.0,40288,0.492632927610506,0.974558433238766,0.0081449620206827,0: Not low-education type,2: Midwest,4.6,4: Irregular plains,0.0098251903594549,0.0015775101007117
19189,Iowa,2004.0,0.00037905339775383,2.72727272727273,55.85,31.2,19.5,7.0,40288,0.494214292023673,0.980832081971557,0.00388658245738,0: Not low-education type,2: Midwest,4.6,4: Irregular plains,0.0098251903594549,0.0015775101007117
19191,Iowa,2004.0,0.000422254336468421,3.27272727272727,55.85,31.2,19.5,7.0,40236,0.494058935361217,0.978944866920152,0.0055608365019011,0: Not low-education type,2: Midwest,4.3,4: Irregular plains,1.52178545331117,0.0018315552248774
19191,Iowa,2008.0,0.000422254336468421,8.54545454545454,55.85,31.2,19.5,7.0,40236,0.49580552907531,0.976310772163966,0.0063393708293613,0: Not low-education type,2: Midwest,4.3,4: Irregular plains,1.52178545331117,0.0018315552248774
19193,Iowa,2008.0,0.0016374549351498,8.46153846153846,55.85,31.2,19.5,7.0,38047,0.491378456049946,0.901892775740759,0.0237042909523338,0: Not low-education type,2: Midwest,4.9,13: Open low hills,0.899401988440122,0.0026828577571835
19193,Iowa,2004.0,0.0016374549351498,3.44,55.85,31.2,19.5,7.0,38047,0.490099787852597,0.911644535240041,0.0225111966685,0: Not low-education type,2: Midwest,4.9,13: Open low hills,0.899401988440122,0.0026828577571835
19195,Iowa,2004.0,0.000266173525628609,2.3,55.85,31.2,19.5,7.0,37003,0.503298409002716,0.987065062734446,0.0036217824343551,0: Not low-education type,2: Midwest,4.7,4: Irregular plains,0.0108562203124166,0.0015250592143274
19195,Iowa,2008.0,0.000266173525628609,6.0,55.85,31.2,19.5,7.0,37003,0.499082809224319,0.982704402515723,0.0041928721174004,0: Not low-education type,2: Midwest,4.7,4: Irregular plains,0.0108562203124166,0.0015250592143274
19197,Iowa,2008.0,0.000309374464343199,6.78571428571429,55.85,31.2,19.5,7.0,38620,0.49203738317757,0.981457943925234,0.004411214953271,0: Not low-education type,2: Midwest,4.3,4: Irregular plains,0.0015319925899218,0.0014222757724512
19197,Iowa,2004.0,0.000309374464343199,2.53846153846154,55.85,31.2,19.5,7.0,38620,0.492830243337196,0.986529548088065,0.0025347624565469,0: Not low-education type,2: Midwest,4.3,4: Irregular plains,0.0015319925899218,0.0014222757724512
20001,Kansas,2004.0,0.000370691925744554,2.81818181818182,67.25,41.6,19.5,8.0,32346,0.487323134381958,0.952740070387129,0.0186023127199598,0: Not low-education type,2: Midwest,5.3,4: Irregular plains,0.0361987754198102,0.0013993826869409
20001,Kansas,2008.0,0.000370691925744554,7.16666666666667,67.25,41.6,19.5,8.0,32346,0.48815377738042,0.944866636864849,0.0189241543734168,0: Not low-education type,2: Midwest,5.3,4: Irregular plains,0.0361987754198102,0.0013993826869409
20003,Kansas,2004.0,0.00019231385621334,2.0,67.25,41.6,19.5,8.0,34939,0.495124058758178,0.977039871620788,0.0033329218614985,0: Not low-education type,2: Midwest,5.9,4: Irregular plains,0.1812516473971,0.0012879216907701
20003,Kansas,2008.0,0.00019231385621334,6.5,67.25,41.6,19.5,8.0,34939,0.497548418730081,0.975606766364305,0.0049031625398382,0: Not low-education type,2: Midwest,5.9,4: Irregular plains,0.1812516473971,0.0012879216907701
20005,Kansas,2008.0,0.000530953472589004,7.0,67.25,41.6,19.5,8.0,35899,0.490249702734839,0.915160523186683,0.0538644470868014,0: Not low-education type,2: Midwest,5.6,13: Open low hills,0.202712622386488,0.0014222286197102
20005,Kansas,2004.0,0.000530953472589004,3.28571428571429,67.25,41.6,19.5,8.0,35899,0.487394461829131,0.920410934640137,0.0531971423510657,0: Not low-education type,2: Midwest,5.6,13: Open low hills,0.202712622386488,0.0014222286197102
20007,Kansas,2004.0,5.7136725396717e-05,2.5,67.25,41.6,19.5,8.0,35285,0.488009592326139,0.979816147082334,0.004396482813749,0: Not low-education type,2: Midwest,3.7,"5: Tablelands, moderate relief",0.0640000360241781,0.0012272692595919
20007,Kansas,2008.0,5.7136725396717e-05,5.0,67.25,41.6,19.5,8.0,35285,0.498554913294798,0.972543352601156,0.0045417010734929,0: Not low-education type,2: Midwest,3.7,"5: Tablelands, moderate relief",0.0640000360241781,0.0012272692595919
20009,Kansas,2008.0,0.000430615808477696,7.0,67.25,41.6,19.5,8.0,34328,0.489858680530131,0.960166947353006,0.0161089551145932,0: Not low-education type,2: Midwest,4.1,4: Irregular plains,0.000984719667030731,0.0018148228118661
20009,Kansas,2004.0,0.000430615808477696,3.0,67.25,41.6,19.5,8.0,34328,0.48912011683096,0.965279299014239,0.0142752829499817,0: Not low-education type,2: Midwest,4.1,4: Irregular plains,0.000984719667030731,0.0018148228118661
20011,Kansas,2004.0,0.000326097408361751,2.54545454545455,67.25,41.6,19.5,8.0,32338,0.484645929847783,0.9409662475182,0.0318994043679682,0: Not low-education type,2: Midwest,5.2,4: Irregular plains,0.18891617974553,0.0013670539035676
20011,Kansas,2008.0,0.000326097408361751,6.16666666666667,67.25,41.6,19.5,8.0,32338,0.485753949890924,0.936735638262709,0.030276988166854,0: Not low-education type,2: Midwest,5.2,4: Irregular plains,0.18891617974553,0.0013670539035676
20013,Kansas,2004.0,0.000243876266937207,2.77777777777778,67.25,41.6,19.5,8.0,33478,0.485126304496245,0.875646152345655,0.0159953184433824,0: Not low-education type,2: Midwest,4.8,4: Irregular plains,0.122251548042352,0.0014196397863667
20013,Kansas,2008.0,0.000243876266937207,7.18181818181818,67.25,41.6,19.5,8.0,33478,0.486984381257509,0.868942731277533,0.012815378454145,0: Not low-education type,2: Midwest,4.8,4: Irregular plains,0.122251548042352,0.0014196397863667
20015,Kansas,2004.0,0.000620142507354611,4.72222222222222,67.25,41.6,19.5,8.0,48096,0.50283755598312,0.951559443159954,0.0160713996992676,0: Not low-education type,2: Midwest,5.7,14: Open hills,0.0354412411995183,0.0018752448775462
20015,Kansas,2008.0,0.000620142507354611,9.38888888888889,67.25,41.6,19.5,8.0,48096,0.503995934771562,0.946566883786822,0.0174312067876996,0: Not low-education type,2: Midwest,5.7,14: Open hills,0.0354412411995183,0.0018752448775462
20017,Kansas,2008.0,5.0168832055654e-05,8.83333333333333,67.25,41.6,19.5,8.0,32595,0.513167259786477,0.967259786476868,0.0113879003558719,0: Not low-education type,2: Midwest,3.9,14: Open hills,0.228027538551639,0.000966348219662905
20017,Kansas,2004.0,5.0168832055654e-05,3.0,67.25,41.6,19.5,8.0,32595,0.507343124165554,0.973297730307076,0.0113484646194927,0: Not low-education type,2: Midwest,3.9,14: Open hills,0.228027538551639,0.000966348219662905
20019,Kansas,2004.0,8.2221141424544e-05,2.0,67.25,41.6,19.5,8.0,30468,0.496496738342595,0.933800434887654,0.0041072722879922,0: Not low-education type,2: Midwest,5.2,14: Open hills,0.725588546031051,0.0030062918861707
20019,Kansas,2008.0,8.2221141424544e-05,6.875,67.25,41.6,19.5,8.0,30468,0.503614457831325,0.923159303882195,0.0056224899598393,0: Not low-education type,2: Midwest,5.2,14: Open hills,0.725588546031051,0.0030062918861707
20021,Kansas,2008.0,0.000500294741888327,8.69230769230769,67.25,41.6,19.5,8.0,32114,0.496685082872928,0.913674033149171,0.005110497237569,0: Not low-education type,2: Midwest,6.3,2: Smooth plains,0.0279986058146908,0.0026878906109441
20021,Kansas,2004.0,0.000500294741888327,2.90909090909091,67.25,41.6,19.5,8.0,32114,0.486168866389441,0.922527571867655,0.0063279696257458,0: Not low-education type,2: Midwest,6.3,2: Smooth plains,0.0279986058146908,0.0026878906109441
